Ride,Event,Rider ID,Horse ID,Placing,Time,Weight (lbs),Miles,Points,BC?,BC Points,BC Score,Pull,Pull Reason,Comments
2002 Devon Ho-Down,25 miles - Senior,1554,3270,,,,25,,FALSE,,,FALSE,,missed in 2002 results added in 2010
2002 Devon Ho-Down,25 miles - Senior,1336,3271,10,4:37:30,,25,,FALSE,,,FALSE,,
2002 Devon Ho-Down,50 miles - Senior,1017,3330,,,,50,,FALSE,,,FALSE,,missed in 2002 results added in 2010
2002 Dun Rovin Challenge,30 miles - Junior,0,1,3,4:34:55,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,0,1,4,3:58:23,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,0,1,13,5:13:40,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,0,1,15,5:14:50,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,0,1,22,5:54:30,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,0,1,23,5:55:00,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,0,1,10,5:02:40,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1035,1,25,6:33:13,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1317,1,21,5:54:00,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1536,1,19,5:31:45,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1460,1528,12,5:09:20,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Junior,1399,2031,6,9:53:50,,60,60.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1012,2036,,,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Senior,1466,2036,9,8:42:24,,60,72.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Junior,1453,2040,3,8:08:27,,60,108.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1038,2052,27,6:47:00,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Senior,1008,2113,6,8:08:29,,60,96.,TRUE,60,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,0,2121,28,6:48:00,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Junior,1128,2128,1,7:52:30,,60,180.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Junior,1410,2166,2,7:55:18,,60,132.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1049,2171,2,3:47:24,,30,,TRUE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Senior,1086,2200,1,7:51:07,,60,180.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Junior,1439,2230,5,5:18:00,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Junior,1440,2230,,,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Senior,1053,2243,14,9:54:15,,60,60.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Senior,1201,2247,10,9:33:25,,60,66.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Senior,1278,2265,12,9:35:44,,60,60.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Senior,1199,2297,11,9:34:42,,60,60.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Junior,1285,3001,6,9:53:50,,60,60.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1521,3025,14,5:14:00,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Senior,1452,3027,5,8:08:28,,60,108.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Junior,1354,3056,5,9:38:27,,60,72.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Senior,1079,3061,7,8:08:30,,60,84.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Senior,1163,3075,4,7:55:20,,60,120.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Senior,1012,3105,8,8:42:23,,60,78.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1088,3108,16,5:16:25,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Junior,1353,3133,4,9:38:26,,60,84.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1497,3167,26,6:33:14,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Junior,0,3178,4,5:04:08,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1106,3182,3,3:54:42,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1256,3196,6,4:09:20,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1499,3206,8,4:50:45,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Senior,1017,3220,13,9:38:25,,60,60.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Junior,1394,3234,2,4:30:40,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Senior,1523,3239,2,7:51:08,,60,150.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1096,3255,11,5:02:55,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1545,3260,9,4:52:30,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1547,3261,1,3:46:55,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1552,3267,17,5:16:50,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1553,3268,7,4:31:00,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1362,3269,5,4:00:00,,30,,TRUE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1554,3270,18,5:17:20,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1336,3271,24,5:55:05,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,60 miles - Senior,1039,3373,3,7:53:21,,60,132.,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Senior,1487,3383,20,5:45:30,,30,,FALSE,,,FALSE,,
2002 Dun Rovin Challenge,30 miles - Junior,1643,3384,6,5:48:50,,30,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,0,1,5,3:08:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,0,1,6,3:48:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,0,1,13,4:33:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,0,1,14,4:53:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,0,1,17,5:07:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,0,1,1,2:43:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,0,1,3,2:44:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,0,1,4,3:08:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Junior,0,1,2,8:04:00,,50,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Senior,0,1,10,8:03:00,,50,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Junior,0,1,1,3:59:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Junior,0,1,2,4:29:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Junior,0,1,3,4:35:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Junior,1581,1,,4:14:48,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Junior,1399,2031,5,10:11:00,,50,50.,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Junior,1453,2040,1,6:06:00,,50,140.,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,1049,2171,8,3:49:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Senior,1053,2243,12,10:11:00,,50,50.,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Senior,1278,2265,4,5:45:00,,50,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Senior,1317,2282,7,7:13:00,,50,70.,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Senior,1199,2297,9,7:21:00,,50,60.,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Junior,1285,3001,4,10:11:00,,50,60.,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Senior,1452,3027,2,5:26:00,,50,125.,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,1382,3079,15,4:53:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Senior,1036,3099,13,10:11:00,,50,50.,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Senior,1012,3105,1,5:26:00,,50,150.,TRUE,50,,FALSE,,
2002 Dunes Day Challenge,50 miles - Senior,1002,3117,6,6:31:00,,50,80.,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,1412,3121,9,3:55:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,1420,3130,12,4:25:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Senior,1397,3177,8,7:19:00,,50,65.,FALSE,,,FALSE,,
2002 Dunes Day Challenge,30 miles - Junior,1440,3197,1,3:58:56,,30,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,55 miles - Senior,1466,3205,10,5:44:46,,55,58.,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Senior,1466,3205,3,5:26:00,,50,110.,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,1462,3241,10,4:00:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,1547,3261,2,2:43:00,,25,,TRUE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,1048,3266,7,3:49:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,1336,3271,16,5:07:00,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,1558,3274,,5:52:10,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,1580,3295,,4:33:25,,25,,FALSE,,,FALSE,,
2002 Dunes Day Challenge,25 miles - Senior,0,3353,,,,25,,FALSE,,,FALSE,,Erin Crew riding
2002 Dunes Day Challenge,50 miles - Senior,1487,3383,11,9:30:00,,50,100.,FALSE,,,FALSE,,
2002 Dunes Day Challenge,50 miles - Junior,1643,3384,3,9:30:01,,50,,FALSE,,,FALSE,,
2002 FEI Nitchi Nicker,100 miles - Senior,1199,2297,,,,,,FALSE,,,TRUE,,
2002 FEI Nitchi Nicker,100 miles - Senior,1002,3117,,,,,,FALSE,,,TRUE,,
2002 FEI Nitchi Nicker,100 miles - Senior,1017,3220,6,16:50:05,,100,,FALSE,,,FALSE,,
2002 Grand Canyon,200 miles - 5 days,1321,3162,,,,200,,FALSE,,,FALSE,,
2002 Grand Canyon Oct 11,Senior,1321,3162,,,,50,,FALSE,,,FALSE,,
2002 Grand Canyon Oct 12,Senior,1321,3162,,,,50,,FALSE,,,FALSE,,
2002 Grand Canyon Oct 13,Senior,1321,3162,,,,50,,FALSE,,,FALSE,,
2002 Grand Canyon Oct 14,Senior,1321,3162,,,,50,,FALSE,,,FALSE,,
2002 Grande Canyon,200 miles - 5 days,1523,3239,,,,200,,FALSE,,,FALSE,,
2002 Great Northern Conn.,50 miles - Senior,1397,3177,5,,,50,,FALSE,,,FALSE,,
2002 Lil Schmidt,50 miles - Senior,1108,3038,,,,50,,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Junior,0,1,5,3:52:30,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Junior,0,1,,,,,,FALSE,,,TRUE,,
2002 Long Island Lake,30 miles - Senior,0,1,6,3:08:50,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Junior,0,1,1,3:06:22,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Junior,1128,1,2,3:14:39,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1300,1,16,6:02:24,,55,55.,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Junior,1340,1,6,4:32:50,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Senior,1376,1,,,,,,FALSE,,,TRUE,,
2002 Long Island Lake,30 miles - Senior,1514,1,10,4:30:36,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1381,1349,4,5:06:15,,55,110.,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Senior,0,2052,16,5:40:30,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Senior,1172,2136,15,4:47:19,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1086,2200,1,4:47:11,,55,165.,TRUE,55,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1033,2217,5,5:06:16,,55,99.,FALSE,,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1201,2247,13,6:02:10,,55,55.,FALSE,,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1278,2265,9,5:32:24,,55,66.,FALSE,,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1007,3004,7,5:23:48,,55,77.,FALSE,,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1446,3013,15,6:02:23,,55,55.,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Senior,1096,3015,8,3:53:32,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1374,3041,,,,,,FALSE,,,TRUE,,
2002 Long Island Lake,30 miles - Senior,1351,3044,14,4:33:23,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,55 miles - Junior,1353,3054,,,,,,FALSE,,,TRUE,,
2002 Long Island Lake,55 miles - Senior,1079,3061,3,5:05:25,,55,121.,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Senior,1377,3076,13,4:32:35,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1012,3105,12,5:44:47,,55,55.,FALSE,,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1002,3117,8,5:23:49,,55,72.,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Senior,1200,3126,17,5:53:23,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Senior,1427,3143,11,4:31:11,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1321,3162,18,7:18:20,,55,,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Senior,1464,3180,12,4:32:29,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Senior,0,3181,,,,,,FALSE,,,TRUE,,
2002 Long Island Lake,30 miles - Senior,1473,3184,2,2:36:50,,30,,TRUE,,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1256,3196,10,5:44:46,,55,58.,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Senior,1497,3202,1,2:35:59,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1461,3211,14,6:02:20,,55,55.,FALSE,,,FALSE,,
2002 Long Island Lake,55 miles - Senior,1017,3220,17,6:31:29,,55,55.,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Senior,1393,3234,,,,,,FALSE,,,TRUE,,
2002 Long Island Lake,30 miles - Senior,1521,3237,3,2:38:47,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Senior,1532,3253,7,3:34:11,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Junior,1183,3255,3,3:50:33,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Senior,1039,3373,5,3:07:02,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,30 miles - Senior,1487,3383,9,4:00:05,,30,,FALSE,,,FALSE,,
2002 Long Island Lake,25 miles - Junior,1643,3384,,,,25,,FALSE,,,FALSE,,mileage buy back in 2010
2002 Long Island Lake,30 miles - Senior,1537,,4,2:40:50,,30,,FALSE,,,FALSE,,
2002 Nisbet Forest Ride,100 miles - Junior,1353,1,,,,100,,FALSE,,,FALSE,,
2002 Nisbet Forest Ride,100 miles - Senior,1008,2113,,14:36:00,,100,,FALSE,,,FALSE,,
2002 Nisbet Forest Ride,100 miles - Senior,1068,2215,,,,100,,FALSE,,,FALSE,,
2002 Nisbet Forest Ride,50 miles - Senior,1421,2249,3,,,50,,FALSE,,,FALSE,,
2002 Nisbet Forest Ride,100 miles - Senior,1452,3027,,14:36:00,,100,,FALSE,,,FALSE,,
2002 Nisbet Forest Ride,100 miles - Senior,1017,3118,,,,100,,FALSE,,,FALSE,,
2002 Nitchi Nicker,35 miles - Junior,0,1,3,7:15:13,,35,,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,0,1,,,,,,FALSE,,,TRUE,WDN,
2002 Nitchi Nicker,35 miles - Senior,0,1,,,,,,FALSE,,,TRUE,,
2002 Nitchi Nicker,100 miles - Senior,0,1,3,15:02:40,,100,,FALSE,,,FALSE,,
2002 Nitchi Nicker,100 miles - Senior,0,1,4,15:02:41,,100,,FALSE,,,FALSE,,
2002 Nitchi Nicker,100 miles - Senior,0,1,,,,,,FALSE,,,TRUE,,
2002 Nitchi Nicker,100 miles - Senior,0,1,,,,,,FALSE,,,TRUE,,
2002 Nitchi Nicker,50 miles - Senior,0,1,8,6:34:16,,50,,FALSE,,,FALSE,,
2002 Nitchi Nicker,35 miles - Senior,1300,1,2,5:03:28,,35,,FALSE,,,FALSE,,
2002 Nitchi Nicker,35 miles - Senior,1408,1,5,5:28:50,,35,,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,1521,1,1,5:20:10,,50,150.,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,1551,1,,,,,,FALSE,,,TRUE,Lame,
2002 Nitchi Nicker,100 miles - Junior,1399,2031,1,20:22:11,,100,220.,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,1466,2036,,,,,,FALSE,,,TRUE,Lame,
2002 Nitchi Nicker,50 miles - Junior,1453,2040,2,6:58:45,,50,70.,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,1008,2113,11,6:58:47,,50,50.,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,1172,2136,,,,,,FALSE,,,TRUE,Rider Injury,
2002 Nitchi Nicker,50 miles - Junior,1410,2166,1,5:54:43,,50,110.,FALSE,,,FALSE,,
2002 Nitchi Nicker,100 miles - Senior,1086,2200,1,14:14:00,,100,,FALSE,,,FALSE,,
2002 Nitchi Nicker,100 miles - Senior,1247,2203,,,,,,FALSE,,,TRUE,,
2002 Nitchi Nicker,100 miles - Senior,1053,2243,1,20:22:26,,100,270.,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,1201,2247,,,,,,FALSE,,,TRUE,DNS,
2002 Nitchi Nicker,50 miles - Senior,1278,2265,13,8:01:32,,50,50.,FALSE,,,FALSE,,
2002 Nitchi Nicker,100 miles - Senior,1317,2282,,,,,,FALSE,,,TRUE,,
2002 Nitchi Nicker,100 miles - Junior,1285,3001,,,,,,FALSE,,,TRUE,Lame,
2002 Nitchi Nicker,100 miles - Senior,1007,3004,5,16:08:35,,100,,FALSE,,,FALSE,,
2002 Nitchi Nicker,100 miles - Senior,1089,3025,2,14:14:08,,100,,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,1452,3027,10,6:58:46,,50,55.,FALSE,,,FALSE,,
2002 Nitchi Nicker,100 miles - Senior,1374,3041,,,,,,FALSE,,,TRUE,Rider Pull,
2002 Nitchi Nicker,100 miles - Senior,1381,3054,,,,,,FALSE,,,TRUE,,
2002 Nitchi Nicker,50 miles - Senior,1360,3058,14,8:23:58,,50,50.,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,1079,3061,,,,,,FALSE,,,TRUE,Lame,
2002 Nitchi Nicker,50 miles - Senior,1163,3075,5,5:54:44,,50,90.,FALSE,,,FALSE,,
2002 Nitchi Nicker,100 miles - Junior,1380,3096,2,20:22:25,,100,140.,FALSE,,,FALSE,,
2002 Nitchi Nicker,100 miles - Senior,1012,3105,,,,,,FALSE,,,TRUE,,
2002 Nitchi Nicker,50 miles - Senior,1151,3106,,,,,,FALSE,,,TRUE,,
2002 Nitchi Nicker,35 miles - Senior,0,3107,6,5:33:00,,35,,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,1088,3108,2,5:20:20,,50,125.,FALSE,,,FALSE,,
2002 Nitchi Nicker,100 miles - Senior,1517,3122,,,,,,FALSE,,,TRUE,,
2002 Nitchi Nicker,50 miles - Senior,0,3123,9,6:34:17,,50,60.,FALSE,,,FALSE,,
2002 Nitchi Nicker,35 miles - Senior,1427,3143,,,,35,,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,1454,3161,,,,,,FALSE,,,TRUE,Lame,
2002 Nitchi Nicker,50 miles - Senior,0,3162,,,,,,FALSE,,,TRUE,Metabolic,
2002 Nitchi Nicker,35 miles - Senior,1460,3178,11,7:13:57,,35,,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,1106,3182,3,5:20:30,,50,110.,TRUE,50,,FALSE,,
2002 Nitchi Nicker,35 miles - Senior,1476,3191,8,7:07:30,,35,,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,1256,3196,6,6:02:59,,50,80.,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Junior,1440,3197,,,,,,FALSE,,,TRUE,Lame,
2002 Nitchi Nicker,35 miles - Senior,1494,3198,4,5:24:48,,35,,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,1496,3201,12,7:53:10,,50,50.,FALSE,,,FALSE,,
2002 Nitchi Nicker,35 miles - Senior,1499,3206,1,4:56:52,,35,,FALSE,,,FALSE,,
2002 Nitchi Nicker,50 miles - Senior,1461,3211,4,5:20:40,,50,100.,FALSE,,,FALSE,,
2002 Nitchi Nicker,35 miles - Junior,1394,3234,9,7:13:40,,35,,FALSE,,,FALSE,,
2002 Nitchi Nicker,100 miles - Senior,1523,3239,,,,,,FALSE,,,TRUE,Lame,
2002 Nitchi Nicker,35 miles - Senior,1528,3246,10,7:13:49,,35,,FALSE,,,FALSE,,
2002 Nitchi Nicker,35 miles - Senior,1539,3257,,,,,,FALSE,,,TRUE,,
2002 Nitchi Nicker,35 miles - Senior,1547,3261,3,5:06:35,,35,,FALSE,,,FALSE,,
2002 Nitchi Nicker,35 miles - Junior,1533,3264,2,7:12:45,,35,,FALSE,,,FALSE,,
2002 Nitchi Nicker,35 miles - Senior,1552,3267,,,,,,FALSE,,,TRUE,,
2002 Nitchi Nicker,50 miles - Senior,1553,3268,7,6:31:16,,50,70.,FALSE,,,FALSE,,
2002 Nitchi Nicker,35 miles - Senior,1487,3383,7,5:44:29,,35,,FALSE,,,FALSE,,
2002 Nitchi Nicker,35 miles - Junior,1643,3384,1,5:44:05,,35,,FALSE,,,FALSE,,
2002 Off the Beaten Trail,50 miles - Senior,1466,2036,2,6:33:56,,50,,TRUE,,,FALSE,,
2002 Off the Beaten Trail,50 miles - Senior,1201,2247,,7:21:31,,50,,FALSE,,,FALSE,,
2002 Off the Beaten Trail,100 miles - Senior,1007,3004,,,,100,,FALSE,,,FALSE,,
2002 Off the Beaten Trail,50 miles - Senior,1411,3104,,6:31:00,,50,,FALSE,,,FALSE,,
2002 Off the Beaten Trail,100 miles - Senior,1012,3105,,16:24:31,,100,,FALSE,,,FALSE,,
2002 Off the Beaten Trail,25 miles - Senior,1376,3114,,,,25,,FALSE,,,FALSE,,
2002 Over the Rainbow,100 miles - Senior,1017,2208,3,14:34:00,,100,,FALSE,,,FALSE,,
2002 Over the Rainbow,100 miles - Junior,1285,3001,,,,100,,FALSE,,,FALSE,,
2002 Over the Rainbow,50 miles - Senior,1108,3038,,,,50,,FALSE,,,FALSE,,
2002 Over the Rainbow,100 miles - Senior,1012,3105,12,19:10:00,,100,,FALSE,,,FALSE,,
2002 Over the Rainbow,100 miles - Senior,1002,3117,13,19:10:00,,100,,FALSE,,,FALSE,,
2002 Owhee Canyon - Day 1,50 miles - Senior,1496,3201,38,7:44:00,,50,,FALSE,,,FALSE,,
2002 Owyhee Canyonlands,5 Day - 260 Miles - Senior,1053,1,,,,100,,FALSE,,,FALSE,,Day 4& 5
2002 Owyhee Canyonlands,5 Day - 260 Miles - Junior,1399,2031,,,,100,,FALSE,,,FALSE,,Day 1 & 2
2002 Owyhee Canyonlands,5 Day - 260 Miles - Senior,1053,2243,,,,110,,FALSE,,,FALSE,,Day 2& 3
2002 Owyhee Canyonlands,5 Day - 260 Miles - Junior,1399,2243,,,,100,,FALSE,,,FALSE,,Day 4 & 5
2002 Owyhee Canyonlands,5 Day - 260 Miles - Junior,1285,3001,,,,260,,FALSE,,,FALSE,,Day 1-5
2002 Saddle Hills Ride,25 miles - Senior,0,1,,,,25,,FALSE,,,FALSE,,
2002 Saddle Hills Ride,25 miles - Senior,0,1,,,,,,FALSE,,,TRUE,,
2002 Saddle Hills Ride,25 miles - Senior,0,1,,,,,,FALSE,,,TRUE,,
2002 Saddle Hills Ride,25 miles - Senior,0,1,,,,,,FALSE,,,TRUE,,
2002 Saddle Hills Ride,,0,1,,,,,,FALSE,,,TRUE,,
2002 Saddle Hills Ride,25 miles - Junior,0,1,3,4:15:10,,25,,FALSE,,,FALSE,,
2002 Saddle Hills Ride,25 miles - Senior,0,1,6,3:54:03,,25,,FALSE,,,FALSE,,
2002 Saddle Hills Ride,25 miles - Senior,0,1,9,4:14:48,,25,,FALSE,,,FALSE,,
2002 Saddle Hills Ride,25 miles - Senior,0,1,15,5:15:35,,25,,FALSE,,,FALSE,,
2002 Saddle Hills Ride,25 miles - Senior,1219,1,17,5:18:15,,25,,FALSE,,,FALSE,,
2002 Saddle Hills Ride,50 miles - Senior,1541,1,8,7:09:53,,50,65.,FALSE,,,FALSE,,
2002 Saddle Hills Ride,25 miles - Junior,1581,1,,4:15:10,,25,,FALSE,,,FALSE,,
2002 Saddle Hills Ride,50 miles - Senior,1381,1349,10,7:49:10,,50,55.,FALSE,,,FALSE,,
2002 Saddle Hills Ride,50 miles - Junior,1399,2031,2,9:55:07,,50,50.,FALSE,,,FALSE,,
2002 Saddle Hills Ride,50 miles - Senior,1466,2036,,,,,,FALSE,,,TRUE,,
2002 Saddle Hills Ride,100 miles - Senior,1008,2113,4,14:52:22,,100,255.,FALSE,,,FALSE,,
2002 Saddle Hills Ride,50 miles - Senior,1172,2136,12,8:48:08,,50,50.,FALSE,,,FALSE,,
2002 Saddle Hills Ride,100 miles - Senior,1086,2200,1,14:06:54,,100,405.,TRUE,,100,FALSE,,
2002 Saddle Hills Ride,100 miles - Senior,1033,2217,5,16:56:57,,100,225.,FALSE,,,FALSE,,
